Date,Open,High,Low,Close,Adj Close,Volume
2002-08-29,14.69085312,14.73676205,14.25471878,14.27767277,13.44352245,130440
2002-08-30,14.23176384,15.10403442,14.16290092,14.92039776,14.04869747,466436
2002-09-02,15.14994335,15.54016781,14.98926067,15.12698841,14.24321938,451535
2002-09-03,15.0351696,15.0351696,14.73676205,14.89744377,14.02708244,206689
2002-09-04,14.69085312,15.42539597,14.69085312,15.10403442,14.22160435,387018
2002-09-05,15.28766918,15.37948704,15.10403442,15.14994335,14.26483154,245348
2002-09-06,15.37948704,15.37948704,14.8285799,14.92039776,14.04869747,228774
2002-09-09,14.73676205,15.10403442,14.57608128,14.6219902,13.76772213,438962
2002-09-10,14.6219902,14.6219902,14.6219902,14.6219902,13.76772213,0
2002-09-11,14.96630669,14.96630669,14.55312729,14.64494514,13.78933716,84131
2002-09-12,14.69085312,15.74675941,14.59903622,14.92039776,14.04869747,552709
2002-09-13,15.12698841,15.83857632,14.92039776,15.63198566,14.71871281,2765639
2002-09-16,15.70084953,16.22880173,14.89744377,15.72380447,14.80516529,1075285
2002-09-17,15.95334911,16.0910759,15.60903168,15.99925804,15.06452847,2606142
2002-09-18,16.02221107,16.18289375,15.67789459,15.74675941,14.82678127,424551
2002-09-19,15.42539597,16.06812096,14.07108307,14.41539955,13.57320309,7020799
2002-09-20,14.46130943,15.67789459,14.23176384,15.47130489,14.56741905,1248116
2002-09-23,15.54016781,15.56312275,14.92039776,14.98926067,14.11353779,169851
2002-09-24,14.92039776,14.92039776,14.23176384,14.30062771,13.46513653,1028804
2002-09-25,14.23176384,14.96630669,14.18585491,14.53017235,13.6812706,738351
2002-09-26,14.46130943,14.73676205,14.323581699999998,14.39244461,13.55159092,329894
2002-09-27,14.64494514,14.85153484,14.34653664,14.69085312,13.83256245,292975
2002-09-30,14.69085312,14.69085312,14.323581699999998,14.36949062,13.52997398,201494
2002-10-01,14.46130943,14.75971699,14.39244461,14.71380806,13.85417652,396596
2002-10-02,14.71380806,14.71380806,14.71380806,14.71380806,13.85417652,0
2002-10-03,14.78267097,14.78267097,14.34653664,14.69085312,13.83256245,269156
2002-10-04,14.78267097,14.78267097,14.57608128,14.71380806,13.85417652,235505
2002-10-07,14.66789913,14.73676205,14.46130943,14.6219902,13.76772213,294753
2002-10-08,14.71380806,16.96334457,14.36949062,14.69085312,13.83256245,614325
2002-10-09,14.78267097,14.87448883,14.48426342,14.50721836,13.65965652,178468
2002-10-10,14.46130943,14.55312729,14.36949062,14.41539955,13.57320309,94548
2002-10-11,14.6219902,14.6219902,14.30062771,14.36949062,13.52997398,118828
2002-10-14,14.64494514,14.64494514,14.23176384,14.27767277,13.44352245,82539
2002-10-15,14.27767277,14.27767277,14.27767277,14.27767277,13.44352245,0
2002-10-16,14.43835354,14.46130943,13.86449337,13.95631123,13.14093494,483916
2002-10-17,13.93335629,14.00222015,13.70381165,13.74972057,12.94641399,291252
2002-10-18,13.77267456,13.86449337,13.65790272,13.680856699999998,12.88157368,325071
2002-10-21,13.63494778,13.77267456,13.54312992,13.61199379,12.81673431,144270
2002-10-22,13.54312992,13.63494778,13.19881439,13.31358624,12.53575993,186449
2002-10-23,13.26767731,13.35949516,12.62495232,12.7626791,12.01704121,303869
2002-10-24,12.85449696,12.85449696,12.62495232,12.64790726,11.90897369,225041
2002-10-25,12.51018047,12.62495232,11.98222733,12.16586304,11.45509148,413250
2002-10-28,12.16586304,12.16586304,11.06404877,11.43132019,10.76346397,758382
2002-10-29,11.59200096,11.68381882,11.13291168,11.52313805,10.84991741,792700
2002-10-30,10.97223091,12.39540768,10.97223091,11.95927334,11.26057243,835260
2002-10-31,12.16586304,12.16586304,11.63790989,11.91336441,11.21734428,296341
2002-11-01,11.70677376,12.05109119,11.6149559,11.89040947,11.19572926,125918
2002-11-04,11.9363184,12.25768089,11.84449959,12.00518227,11.30379963,61526
2002-11-05,11.84449959,11.86745453,11.6149559,11.68381882,11.00121212,149267
2002-11-06,11.68381882,11.68381882,11.68381882,11.68381882,11.00121212,0
2002-11-07,11.66086483,11.79859161,11.50018406,11.54609299,10.87153053,146468
2002-11-08,11.52313805,11.52313805,11.36245728,11.43132019,10.76346397,155727
2002-11-11,11.47722912,11.47722912,11.15586662,11.27063942,10.61216927,666415
2002-11-12,11.29359341,11.33950233,11.20177555,11.22472954,10.56894398,79744
2002-11-13,11.47722912,11.47722912,11.20177555,11.27063942,10.61216927,163284
2002-11-14,11.59200096,11.59200096,10.92632198,10.94927692,10.30958366,392551
2002-11-15,11.01813984,11.13291168,10.51314163,10.55905056,9.942154883999999,1098339
2002-11-18,11.24768543,11.24768543,10.30655193,10.49018669,9.877313614,802184
2002-11-19,10.49018669,10.49018669,10.49018669,10.49018669,9.877313614,0
2002-11-20,10.76564121,10.83450413,10.44427776,10.49018669,9.877313614,661877
2002-11-21,10.4672327,10.60496044,10.16882515,10.21473408,9.617953300000002,684459
2002-11-22,10.00814438,10.53609562,10.00814438,10.30655193,9.704409599,476844
2002-11-25,10.35246086,10.7885952,10.32950592,10.62791443,10.00699615,859480
2002-11-26,10.7885952,11.17882061,10.76564121,11.04109383,10.39603424,972076
2002-11-27,11.1099577,11.13291168,10.88041306,10.9951849,10.35280704,481610
2002-11-28,11.13291168,11.20177555,11.04109383,11.08700275,10.43926334,302906
2002-11-29,11.13291168,11.59200096,10.67382336,11.45427513,10.78507805,1302801
2002-12-02,11.59200096,11.89040947,11.47722912,11.63790989,10.95798397,575369
2002-12-03,11.86745453,11.86745453,11.38541126,11.50018406,10.82830429,519116
2002-12-04,11.4083662,11.4083662,11.1099577,11.17882061,10.52571487,191030
2002-12-05,11.38541126,11.38541126,11.04109383,11.08700275,10.43926334,319434
2002-12-06,11.38541126,11.4083662,11.01813984,11.04109383,10.39603424,414178
2002-12-09,11.08700275,11.20177555,10.7885952,10.85745907,10.22312832,300832
2002-12-10,11.22472954,11.22472954,10.81155014,10.97223091,10.33119583,227352
2002-12-11,11.01813984,11.22472954,10.81155014,10.903368,10.26635742,203141
2002-12-12,11.01813984,11.01813984,10.37541485,10.49018669,9.877313614,643646
2002-12-13,10.55905056,10.65086937,10.12291622,10.21473408,9.617953300000002,625381
2002-12-16,10.51314163,10.67382336,10.44427776,10.55905056,9.942154883999999,485818
2002-12-17,10.51314163,10.88041306,10.51314163,10.71973228,10.09344864,635172
2002-12-18,11.33950233,11.59200096,10.97223091,11.52313805,10.84991741,1772285
2002-12-19,11.52313805,12.02813625,11.47722912,11.77563667,11.0876627,1624923
2002-12-20,11.89040947,11.89040947,11.24768543,11.36245728,10.69862366,753757
2002-12-23,11.38541126,11.38541126,10.67382336,10.88041306,10.24474335,436074
2002-12-24,11.59200096,11.59200096,10.60496044,11.01813984,10.37442398,660965
2002-12-25,11.01813984,11.01813984,11.01813984,11.01813984,10.37442398,0
2002-12-26,11.13291168,11.15586662,10.67382336,10.76564121,10.13667583,689983
2002-12-27,10.97223091,11.01813984,10.12291622,10.32950592,9.726020813,1620850
2002-12-30,10.44427776,10.696778300000002,10.32950592,10.39836979,9.790863037000001,936915
2002-12-31,10.49018669,10.55905056,10.32950592,10.4672327,9.855701447000001,744456
2003-01-01,10.71973228,10.71973228,10.35246086,10.39836979,9.790863037000001,183173
2003-01-02,10.55905056,10.67382336,10.32950592,10.39836979,9.790863037000001,598304
2003-01-03,10.65086937,11.01813984,10.32950592,10.35246086,9.747635841000001,582614
2003-01-06,10.44427776,10.55905056,10.14587021,10.19177914,9.596341133,292522
2003-01-07,10.16882515,10.28359699,10.12291622,10.14587021,9.553113937,366967
2003-01-08,10.49018669,10.49018669,9.893370628,9.939279556,9.358592987,422011
2003-01-09,9.68678093,10.09996223,9.68678093,9.870416641,9.293753623999999,385519
2003-01-10,9.893370628,9.916325569,9.480191231000001,9.526100159,8.969553947,491765
2003-01-13,9.70973587,9.985189437999999,9.640872002,9.801553726,9.228912354,809176
2003-01-14,9.962235451,10.05405331,9.68678093,9.755644797999999,9.185687065,1478799
2003-01-15,9.755644797999999,10.07700729,9.755644797999999,9.962235451,9.380208015,657127
2003-01-16,9.847462654,9.939279556,9.549055099,9.778598785,9.20730114,538840
2003-01-17,10.07700729,10.07700729,9.640872002,9.824507713,9.250526427999999,297778
2003-01-20,9.985189437999999,11.47722912,9.824507713,11.43132019,10.76346397,6783684
2003-01-21,11.68381882,12.51018047,10.74268627,11.15586662,10.50410366,6826817
2003-01-22,10.9951849,11.79859161,10.9951849,11.52313805,10.84991741,1607524
2003-01-23,11.70677376,11.70677376,11.06404877,11.13291168,10.48248863,660762
2003-01-24,10.74268627,11.15586662,10.74268627,10.97223091,10.33119583,836399
2003-01-27,11.17882061,12.11995411,11.17882061,11.6149559,10.93637085,3116183
2003-01-28,11.91336441,12.48722458,11.70677376,12.37245274,11.64961338,2435433
2003-01-29,12.62495232,13.680856699999998,12.62495232,13.33654022,12.55737495,4939419
2003-01-30,13.31358624,13.77267456,12.85449696,13.08404064,12.31962681,1516075
2003-01-31,14.27767277,14.27767277,12.48722458,12.7626791,12.01704121,882399
2003-02-03,12.62495232,14.46130943,12.62495232,14.07108307,13.24900246,1903333
2003-02-04,14.46130943,14.46130943,13.38244915,13.56608486,12.77350807,1406260
2003-02-05,14.20880985,14.53017235,13.31358624,13.35949516,12.57898903,654125
2003-02-06,13.54312992,13.58903885,13.29063129,13.47426701,12.68705273,351458
2003-02-07,13.58903885,13.63494778,13.08404064,13.15290546,12.38446808,391152
2003-02-10,13.15290546,14.13994598,13.15290546,13.70381165,12.90318871,1878922
2003-02-11,13.72676563,13.88744736,13.54312992,13.79563046,12.98964119,572405
2003-02-12,14.07108307,14.07108307,13.35949516,13.52017593,12.73028088,401000
2003-02-13,13.52017593,13.52017593,13.52017593,13.52017593,12.73028088,0
2003-02-14,13.77267456,13.77267456,12.87745094,12.99222279,12.23317337,406334
2003-02-17,13.17585945,13.33654022,12.85449696,13.08404064,12.31962681,1005743
2003-02-18,13.31358624,13.31358624,12.9692688,13.26767731,12.49253464,571871
2003-02-19,13.24472237,13.35949516,13.01517773,13.08404064,12.31962681,491135
2003-02-20,13.29063129,13.31358624,12.83154202,12.94631481,12.18994713,457499
2003-02-21,12.85449696,13.29063129,12.85449696,13.03813171,12.27639961,358893
2003-02-24,13.29063129,13.29063129,12.85449696,12.85449696,12.10349369,376053
2003-02-25,12.92335987,12.9692688,12.71677017,12.90040588,12.14672089,289693
2003-02-26,12.94631481,12.94631481,12.62495232,12.85449696,12.10349369,199688
2003-02-27,12.87745094,12.90040588,12.69381523,12.7626791,12.01704121,377591
2003-02-28,13.12994957,14.55312729,12.46427059,12.5560894,11.82252121,3218017
2003-03-03,12.83154202,12.83154202,12.39540768,12.41836166,11.69283772,835528
2003-03-04,12.39540768,12.5560894,12.25768089,12.41836166,11.69283772,228689
2003-03-05,12.39540768,12.73972416,12.30358982,12.39540768,11.67122555,1293781
2003-03-06,12.39540768,12.48722458,12.34949875,12.39540768,11.67122555,195900
2003-03-07,12.34949875,12.53313446,12.21177197,12.44131565,11.71444988,664091
2003-03-10,11.98222733,12.51018047,11.98222733,12.41836166,11.69283772,292330
2003-03-11,12.57904339,12.57904339,12.23472595,12.41836166,11.69283772,255484
2003-03-12,12.5560894,12.69381523,12.30358982,12.41836166,11.69283772,684659
2003-03-13,12.39540768,12.44131565,12.28063488,12.32654381,11.60638618,197689
2003-03-14,12.32654381,12.32654381,12.32654381,12.32654381,11.60638618,0
2003-03-17,12.16586304,12.44131565,12.16586304,12.39540768,11.67122555,714909
2003-03-18,12.39540768,12.39540768,12.39540768,12.39540768,11.67122555,0
2003-03-19,12.39540768,12.5560894,12.37245274,12.44131565,11.71444988,849671
2003-03-20,12.34949875,13.38244915,12.34949875,13.31358624,12.53575993,493344
2003-03-21,13.19881439,13.49722195,13.08404064,13.22176838,12.4493084,697467
2003-03-24,12.90040588,12.90040588,12.62495232,12.71677017,11.97381306,110560
2003-03-25,12.62495232,13.08404064,12.44131565,12.94631481,12.18994713,294855
2003-03-26,13.12994957,13.56608486,12.87745094,13.42835808,12.64382744,767171
2003-03-27,13.15290546,13.86449337,13.15290546,13.65790272,12.85996342,622868
2003-03-28,13.22176838,13.74972057,13.22176838,13.680856699999998,12.88157368,362890
2003-03-31,13.49722195,13.49722195,12.44131565,12.94631481,12.18994713,467388
2003-04-01,13.06108665,13.49722195,12.85449696,13.35949516,12.57898903,208854
2003-04-02,13.65790272,15.26471519,13.31358624,14.87448883,14.00547218,1423464
2003-04-03,15.10403442,15.14994335,14.04812908,14.23176384,13.40029526,2092013
2003-04-04,14.18585491,14.98926067,14.09403706,14.78267097,13.91901684,2065491
2003-04-07,14.96630669,15.14994335,14.18585491,15.01221561,14.13515091,743138
2003-04-08,15.0351696,15.0351696,14.41539955,14.8285799,13.96224403,346547
2003-04-09,14.80562592,15.81562233,14.57608128,15.40244198,14.50257874,687293
2003-04-10,15.37948704,15.72380447,15.14994335,15.51721382,14.61064529,765493
2003-04-11,14.92039776,15.72380447,14.80562592,15.35653305,14.45935249,356978
2003-04-15,15.49425983,15.49425983,14.323581699999998,14.87448883,14.00547218,515788
2003-04-16,14.73676205,15.26471519,14.73676205,15.05812454,14.17837811,595842
2003-04-17,15.05812454,16.45834732,14.80562592,15.35653305,14.45935249,1279163
2003-04-18,15.35653305,15.35653305,15.35653305,15.35653305,14.45935249,0
2003-04-21,15.60903168,15.81562233,15.08107853,15.54016781,14.63225746,709735
2003-04-22,15.74675941,15.9763031,15.37948704,15.47130489,14.56741905,821040
2003-04-23,15.60903168,16.71084595,15.19585228,15.33357811,14.43773746,3040873
2003-04-24,15.14994335,15.42539597,14.04812908,14.85153484,13.98385715,1223927
2003-04-25,14.92039776,14.92039776,14.27767277,14.39244461,13.55159092,251484
2003-04-28,14.48426342,14.92039776,14.23176384,14.69085312,13.83256245,408656
2003-04-29,14.87448883,14.87448883,14.57608128,14.69085312,13.83256245,311142
2003-04-30,14.85153484,15.83857632,14.85153484,15.51721382,14.61064529,2028926
2003-05-01,15.51721382,15.51721382,15.51721382,15.51721382,14.61064529,0
2003-05-02,15.42539597,16.15993881,15.42539597,15.65494061,14.74032402,1567137
2003-05-05,15.63198566,15.81562233,15.37948704,15.49425983,14.58903217,725935
2003-05-06,15.33357811,15.65494061,15.33357811,15.54016781,14.63225746,2227277
2003-05-07,15.60903168,15.60903168,15.21880627,15.37948704,14.48096657,203982
2003-05-08,15.21880627,15.49425983,15.17289734,15.42539597,14.52419472,132865
2003-05-09,13.84153843,15.33357811,13.84153843,15.10403442,14.22160435,258511
2003-05-12,14.8285799,15.14994335,14.73676205,15.0351696,14.15676403,185889
2003-05-13,14.92039776,15.65494061,14.66789913,15.42539597,14.52419472,1351576
2003-05-14,15.37948704,16.06812096,15.37948704,15.93039417,14.99968433,1548043
2003-05-15,16.06812096,16.06812096,15.60903168,15.60903168,14.69709778,210682
2003-05-16,15.90744019,16.11403084,15.19585228,15.70084953,14.78355312,481403
2003-05-19,15.90744019,15.93039417,15.60903168,15.63198566,14.71871281,352053
2003-05-20,16.02221107,16.04516792,15.65494061,15.95334911,15.02130222,442948
2003-05-21,16.04516792,16.29766655,15.86153126,15.9763031,15.04291344,763670
2003-05-22,16.27471161,16.29766655,15.83857632,16.06812096,15.12936497,442802
2003-05-23,16.11403084,16.15993881,15.95334911,16.06812096,15.12936497,1886215
2003-05-26,16.06812096,17.62902451,16.06812096,17.14698029,16.145193099999997,1107220
2003-05-27,17.35357094,18.2717495,16.73380089,16.8026638,15.82099342,1975326
2003-05-28,17.330616,17.44538879,16.94038963,17.19288826,16.18842316,389641
2003-05-29,17.44538879,18.50129318,17.44538879,17.99629593,16.94489098,2039640
2003-05-30,18.31765747,18.31765747,17.07811737,17.49129677,16.46939659,660884
2003-06-02,17.78970528,18.22583961,17.12402534,17.95038605,16.90166664,645192
2003-06-03,18.31765747,19.18992615,18.31765747,19.02924538,17.917488100000003,2070251
2003-06-04,19.28174591,19.41947174,19.05220032,19.18992615,18.06878471,1113008
2003-06-05,19.28174591,19.28174591,18.86856461,19.23583603,18.11201286,858207
2003-06-06,18.93742752,19.23583603,18.52424812,18.77674675,17.67974281,761760
2003-06-09,19.23583603,19.28174591,18.82265663,19.00629234,17.89588356,301662
2003-06-10,18.82265663,19.02924538,18.08811378,18.22583961,17.16102219,336355
2003-06-11,18.38652039,19.05220032,18.31765747,18.86856461,17.76620102,569192
2003-06-12,18.82265663,19.14401817,18.31765747,18.38652039,17.3123188,671834
2003-06-13,18.70788383,20.19992447,18.70788383,19.32765388,18.19846535,1570187
2003-06-16,19.28174591,19.28174591,18.82265663,18.93742752,17.83103943,420626
2003-06-17,19.39651871,19.5112896,19.02924538,19.07515526,17.96072197,668353
2003-06-18,19.23583603,19.23583603,18.66197586,18.9833374,17.87426567,959162
2003-06-19,19.02924538,19.02924538,18.17993164,18.43243027,17.35554504,1067023
2003-06-20,18.43243027,18.59311295,17.81266022,17.97334099,16.92327881,297765
2003-06-23,18.17993164,18.24879456,16.84857368,16.94038963,15.95067406,833750
2003-06-24,17.35357094,17.44538879,16.917436600000002,17.00925446,16.01551628,407230
2003-06-25,16.98629951,17.62902451,16.75675583,17.330616,16.3181057,660830
2003-06-26,17.42243385,17.78970528,17.42243385,17.53720665,16.51262283,757471
2003-06-27,17.76675034,18.0422039,16.52721024,17.67493248,16.64230347,816338
2003-06-30,17.81266022,18.06515884,17.67493248,17.92743111,16.88004684,706607
2003-07-01,18.13402176,18.13402176,17.67493248,17.95038605,16.90166664,221170
2003-07-02,17.90447807,18.06515884,17.44538879,17.81266022,16.77198601,369823
2003-07-03,17.99629593,18.08811378,17.83561325,17.95038605,16.90166664,391457
2003-07-04,17.90447807,17.90447807,17.14698029,17.60606956,16.57746124,410037
2003-07-07,17.2158432,17.56016159,16.87152672,16.98629951,15.99390125,1450419
2003-07-08,17.10107231,17.2158432,16.52721024,16.8026638,15.82099342,1606195
2003-07-09,17.2158432,17.2158432,16.57311821,16.64198112,15.66970158,562330
2003-07-10,16.89448166,17.44538879,16.55016518,16.96334457,15.97228718,546198
2003-07-11,16.77970886,17.35357094,16.77970886,17.14698029,16.145193099999997,288327
2003-07-14,17.39948082,17.56016159,17.16993523,17.42243385,16.40456009,692266
2003-07-15,17.67493248,18.0422039,17.16993523,17.28470612,16.27487183,3644943
2003-07-16,17.44538879,17.58311462,17.16993523,17.42243385,16.40456009,1658662
2003-07-17,17.35357094,19.35060883,17.35357094,18.24879456,17.18263817,6944465
2003-07-18,18.36356735,19.32765388,18.01925087,18.93742752,17.83103943,6779885
2003-07-21,19.64901733,20.13105965,18.9833374,19.18992615,18.06878471,8029655
2003-07-22,20.19992447,20.65901375,18.93742752,20.24583244,19.06299782,6881109
2003-07-23,20.56719589,20.98037529,19.07515526,19.53424454,18.3929863,11397452
2003-07-24,19.74083328,21.94446373,19.39651871,21.64605522,20.38141632,8619599
2003-07-25,21.80673599,21.80673599,20.72787666,21.55423737,20.29496956,3874926
2003-07-28,22.95445824,22.95445824,21.46241951,21.85264587,20.57593918,4523105
2003-07-29,21.9903717,21.9903717,21.14105606,21.34764671,20.10044479,1520447
2003-07-30,21.80673599,21.80673599,21.14105606,21.23287392,19.99237442,1788682
2003-07-31,21.43946457,24.19400024,21.20992088,23.25286674,21.89435768,13361846
2003-08-01,23.3446846,24.56127167,22.83968544,24.30877113,22.88856888,6487667
2003-08-04,23.82672882,24.49240875,23.64309311,24.05627251,22.65081978,3410581
2003-08-05,24.14809036,26.03035545,24.14809036,24.92854118,23.47212982,7641005
2003-08-06,24.79081535,24.79081535,23.59718323,23.80377388,22.41308022,5351709
2003-08-07,24.23990822,24.42354393,23.00036812,23.50536537,22.13210106,4102499
2003-08-08,23.73490906,24.07922745,22.74786949,23.32172966,21.959198,5253408
2003-08-11,22.49537086,24.23990822,22.49537086,23.84968376,22.45630455,4386579
2003-08-12,23.68900108,24.44649887,23.25286674,23.71195602,22.32662201,2779640
2003-08-13,23.80377388,24.30877113,23.00036812,23.16104889,21.80790138,5282062
2003-08-14,23.43650246,25.24990463,23.06923103,24.46945381,23.03986931,4826247
2003-08-15,24.46945381,24.46945381,24.46945381,24.46945381,23.03986931,0
2003-08-18,24.99740601,26.58126259,24.79081535,26.16808319,24.63925552,5621955
2003-08-19,26.44353676,29.24398041,26.21399117,28.32580185,26.67090988,9045366
2003-08-20,28.46352959,29.15216255,26.62717247,27.79784966,26.17380333,4742897
2003-08-21,27.86671257,28.62421036,25.77785683,28.30284882,26.64930344,5152661
2003-08-22,28.50943756,29.33579826,28.50943756,29.17511749,27.47061157,4189473
2003-08-25,29.38170624,29.54238892,26.74194527,28.46352959,26.80059242,6987812
2003-08-26,29.38170624,29.49648094,28.00444031,29.33579826,27.62190056,3043643
2003-08-27,29.38170624,30.50647545,29.19807243,30.32283974,28.55127907,3603556
2003-08-28,30.57533836,31.44760895,30.2998867,31.30988121,29.48064804,3002542
2003-08-29,31.63124466,32.13624191,30.34579468,31.81488037,29.95614815,2682361
2003-09-01,32.13624191,32.45760345,31.03442764,31.44760895,29.61033058,1096680
2003-09-02,31.67715263,31.88374329,30.2998867,30.57533836,28.78902245,1873187
2003-09-03,31.2410183,31.97556114,29.38170624,29.61125183,27.88126373,5425111
2003-09-04,29.24398041,29.84079742,29.19807243,29.68011475,27.94610214,1311350
2003-09-05,29.84079742,30.04738617,29.56534386,29.74897957,28.01094627,1287002
2003-09-08,30.02443123,30.18511391,28.87670898,28.94557381,27.25447273,1481254
2003-09-09,29.28989029,29.95556831,28.80784607,29.22102547,27.51383209,2231200
2003-09-10,29.51943398,29.84079742,28.60125542,29.31284332,27.60028648,1773012
2003-09-11,29.38170624,29.95556831,28.94557381,29.0603447,27.36254120000001,1420628
2003-09-12,29.38170624,29.51943398,27.77489471,28.27989388,26.62768745,2021487
2003-09-15,28.00444031,29.42761612,27.49944115,28.55534744,26.88704681,2133271
2003-09-16,28.41761971,28.96852684,27.59126091,28.73898315,27.05994987,1728620
2003-09-17,30.34579468,31.99851608,28.69307327,29.01443672,27.31931305,2065324
2003-09-18,29.28989029,30.43761253,28.67011833,30.0014782,28.24868965,1992392
2003-09-19,30.43761253,31.21806335,29.40466118,29.79488754,28.05416489,2131259
2003-09-22,29.84079742,29.84079742,28.92261887,28.94557381,27.25447273,577654
2003-09-23,26.69603539,29.33579826,26.69603539,28.96852684,27.2760849,624451
2003-09-24,29.38170624,31.08033752,29.38170624,30.75897408,28.96193314,2829278
2003-09-25,30.75897408,30.98851967,29.8867054,30.66715622,28.87547493,1690564
2003-09-26,35.67123032,36.68122482,32.13624191,34.70714188,32.67942429,12514971
2003-09-29,35.16622925,37.59940338,34.93668747,35.28100204,33.21976852,5605429
2003-09-30,35.57941055,36.68122482,34.98259354,36.47463608,34.34366608,5765335
2003-10-01,36.26804352,37.41576767,35.25804901,35.44168472,33.37107086,5453101
2003-10-02,35.44168472,35.44168472,35.44168472,35.44168472,33.37107086,0
2003-10-03,35.85486603,36.08440781,33.76601028,34.40873337,32.39845657,5129419
2003-10-06,34.4316864,34.84486771,34.08737183,34.4316864,32.42007446,3042674
2003-10-07,34.89077759,35.55645752,34.31691742,34.959640500000006,32.91717148,5806688
2003-10-08,35.12032318,35.57941055,34.50055313,34.98259354,32.93879318,4420380
2003-10-09,34.4316864,34.89077759,33.60532761,34.5464592,32.52813721,4412835
2003-10-10,34.77600479,35.16622925,34.4316864,34.89077759,32.85233688,3610520
2003-10-13,35.30395889,37.48463058,35.30395889,36.19918060000001,34.08430862,3956011
2003-10-14,36.38281631,36.49758911,32.18215179,33.21510315,31.27456284,4919532
2003-10-15,33.23805618,36.26804352,32.96260452,35.78600311,33.69525909,8205797
2003-10-16,35.85486603,35.92372894,34.66123199,35.51054764,33.43589401,2061723
2003-10-17,35.53350067,36.70418167,35.34986877,35.85486603,33.7600975,4308173
2003-10-20,36.26804352,36.26804352,33.99555588,34.38578033,32.37685013,3419117
2003-10-21,35.23509216,35.23509216,32.27396774,33.44464874,31.49069977,3779455
2003-10-22,33.74305344,34.20214462,32.13624191,32.45760345,30.56132126,3775771
2003-10-23,33.05442047,35.34986877,32.82487488,34.79896164,32.76588821,8266772
2003-10-24,34.93668747,35.94668198,34.93668747,35.4875946,33.41428757,4388112
